part,id,key,CN,EN,JP,VI_old,VI_new,HV_new,reason
part03,lang_multi_text.db||MultiText||AYJJSD_9_13,AYJJSD_9_13,光矩能源学部和虚质科学部将分别就地质生态和虚质修复方向展开工作，拉贝尔学部则可以发挥跨学科专长，完成交叉方向研究。,"The Light Energy and Voidmatter Science departments are handling the geo-ecology and restoration stuff. Meanwhile, Rabelle College is doing the cross-disciplinary deep dives.",光エネルギー学部とヴォイドマター学部がそれぞれ地質や生態系、およびヴォイドマターの修復に関する作業を進め、ラベル学部は学際的な専門知識を活かして、分野横断的な研究を担当します。,"Học bộ Năng Lượng Quang Củ và Học bộ Khoa Học Hư Chất sẽ lần lượt triển khai công tác theo hướng địa chất sinh thái và sửa chữa Hư Chất, còn Học bộ Rabelle có thể phát huy sở trường liên ngành, hoàn thành nghiên cứu theo hướng giao thoa.","Học bộ Năng Lượng Quang Củ và Học bộ Khoa học Hư Chất sẽ lần lượt triển khai công tác theo hướng địa chất sinh thái và sửa chữa Hư Chất, còn Học bộ Rabelle có thể phát huy sở trường liên ngành, hoàn thành nghiên cứu theo hướng giao thoa.","Học bộ Năng Lượng Quang Củ và Học bộ Khoa học Hư Chất sẽ lần lượt triển khai công tác theo hướng địa chất sinh thái và sửa chữa Hư Chất, còn Học bộ Rabelle có thể phát huy sở trường liên ngành, hoàn thành nghiên cứu theo hướng giao thoa.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJSD_9_15,AYJJSD_9_15,学院和罗伊人一样，禁止所有伤害日灵的行为，触犯的人会受到严厉惩罚。,"So here's the deal. Like the Roya, the Academy has a strict ""no harming Soliskin"" policy. Break that rule, and they won't let you off easy.",学園はロイ一族と同様に、太陽の精霊に害をなすいかなる行為も固く禁じており、違反者には厳重な処罰が下されます。,"Học Viện cũng giống Người Roya, nghiêm cấm mọi hành vi gây tổn hại Nhật Linh, ai vi phạm sẽ bị xử phạt nghiêm khắc.","Học viện cũng giống Người Roya, nghiêm cấm mọi hành vi gây tổn hại Nhật Linh, ai vi phạm sẽ bị xử phạt nghiêm khắc.","Học viện cũng giống Người Roya, nghiêm cấm mọi hành vi gây tổn hại Nhật Linh, ai vi phạm sẽ bị xử phạt nghiêm khắc.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJSD_9_17,AYJJSD_9_17,学院希望师生们尽量不要有忽视、伤害日灵感受的言行，而一个“受日灵信任的学生榜样”，很适合作为交往中的参照对象不是吗？,"So the Academy hopes faculty and students will avoid actions that neglect or hurt the feelings of the Soliskin. But if you're there, maybe you can set a good example? The Soliskin already trust you. A perfect opportunity, don't you think?",学園としては、教員や学生たちが太陽の精霊の感情を無視したり、傷つけたりする言動を極力避けてほしいと考えています。そこで、「太陽の精霊から信頼されている模範的な学生」であるあなたなら、皆の良いお手本になっていただけるのではないでしょうか？,"Học Viện hy vọng thầy trò hạn chế tối đa những lời nói, hành vi xem nhẹ hay làm tổn thương cảm xúc của Nhật Linh. Mà một ""hình mẫu học sinh được Nhật Linh tin tưởng"" thì rất phù hợp làm đối tượng tham chiếu trong giao tiếp, đúng không nào?","Học viện hy vọng thầy trò hạn chế tối đa những lời nói, hành vi xem nhẹ hay làm tổn thương cảm xúc của Nhật Linh. Mà một ""hình mẫu học sinh được Nhật Linh tin tưởng"" thì rất phù hợp làm đối tượng tham chiếu trong giao tiếp, đúng không nào?","Học viện hy vọng thầy trò hạn chế tối đa những lời nói, hành vi xem nhẹ hay làm tổn thương cảm xúc của Nhật Linh. Mà một ""hình mẫu học sinh được Nhật Linh tin tưởng"" thì rất phù hợp làm đối tượng tham chiếu trong giao tiếp, đúng không nào?",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJSD_9_18,AYJJSD_9_18,当然有，除了常规津贴，学院还为本次行动准备了丰厚的专属奖励，罗伊人也提供了不少赞助。,"You'll be compensated, obviously. Standard stipend, plus some exclusive goodies the Academy cooked up just for this. The Roya kicked in some stuff too. Consider it incentive.",もちろんご用意しております。通常の特別手当に加え、今回の活動のために学園から特別な報酬も豊富に用意されていますし、ロイ一族からも多くの協賛品をいただいています。,"Tất nhiên là có chứ. Ngoài khoản phụ cấp thông thường, Học Viện còn chuẩn bị phần thưởng độc quyền hậu hĩnh dành riêng cho Hành Động lần này, Người Roya cũng tài trợ không ít đâu.","Tất nhiên là có chứ. Ngoài khoản phụ cấp thông thường, Học viện còn chuẩn bị phần thưởng độc quyền hậu hĩnh dành riêng cho Hành động lần này, Người Roya cũng tài trợ không ít đâu.","Tất nhiên là có chứ. Ngoài khoản phụ cấp thông thường, Học viện còn chuẩn bị phần thưởng độc quyền hậu hĩnh dành riêng cho Hành động lần này, Người Roya cũng tài trợ không ít đâu.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJSD_9_4,AYJJSD_9_4,本次科考活动拟完成黯原区域地质环境勘探、典型植被调查、虚质侵蚀环境修复等工作内容。,"This expedition aims to complete geological surveys of the Dimmr Plains, catalog the local plant life, and carry out restoration work in Voidmatter-contaminated zones.",今回のフィールドワークでは、ディマー・プレーンズエリアにおける地質環境の探査、代表的な植生の調査、そしてヴォイドマターに汚染された環境の修復などを行う予定です。,"Hoạt động khảo sát khoa học lần này dự kiến hoàn thành các công việc như thăm dò môi trường địa chất khu vực Đồng Bằng Dimmr, điều tra thảm thực vật điển hình, sửa chữa môi trường bị Hư Chất xâm thực, v.v…","Hoạt động khảo sát khoa học lần này dự kiến hoàn thành các công việc như thăm dò môi trường địa chất khu vực Dimmr Plains, điều tra thảm thực vật điển hình, sửa chữa môi trường bị Hư Chất xâm thực, v.v…","Hoạt động khảo sát khoa học lần này dự kiến hoàn thành các công việc như thăm dò môi trường địa chất khu vực Dimmr Plains, điều tra thảm thực vật điển hình, sửa chữa môi trường bị Hư Chất xâm thực, v.v…",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJSD_9_5,AYJJSD_9_5,学院目前完成了主要区域勘探和环境建模，收录了四处活性异常的古代植物遗迹，需要重点关注，相关坐标已发送至你的终端。,The Academy has already handled the primary regional surveys and environmental modeling. But there are four ancient vegetation ruins acting up. They are the priority. I sent the coordinates to your Terminal.,学園はすでに主要エリアの調査と環境のモデリングを完了しており、重点的に調査すべき活性異常が見られる古代植物の遺跡を4箇所リストアップしました。該当する座標は、あなたのデバイスへ送信済みです。,"Học Viện hiện đã hoàn thành thăm dò khu vực chính và mô hình hóa môi trường, đồng thời ghi nhận bốn di tích thực vật cổ đại có hoạt tính bất thường cần được chú trọng, các tọa độ liên quan đã được gửi đến Terminal của cậu.","Học viện hiện đã hoàn thành thăm dò khu vực chính và mô hình hóa môi trường, đồng thời ghi nhận bốn di tích thực vật cổ đại có hoạt tính bất thường cần được chú trọng, các tọa độ liên quan đã được gửi đến Terminal của cậu.","Học viện hiện đã hoàn thành thăm dò khu vực chính và mô hình hóa môi trường, đồng thời ghi nhận bốn di tích thực vật cổ đại có hoạt tính bất thường cần được chú trọng, các tọa độ liên quan đã được gửi đến Terminal của cậu.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJSD_9_7,AYJJSD_9_7,近期的综合讯息显示{PlayerName}同学在校内外都颇具声望，无论在学院还是罗伊人中都有不少伙伴和支持者。,"By the way, recent datasets on ""{PlayerName}"" suggest that you're kind of a big deal. Both on and off campus. Academy folks? Roya? Apparently everyone loves you.",直近のデータを分析したところ、{PlayerName}さんは学園の内外で非常に高い人望を集めており、学生たちだけでなく、ロイ一族の中にも多くの仲間や支持者がいることが判明しました。,"Tin tức tổng hợp gần đây cho thấy bạn học {PlayerName} khá có danh tiếng cả trong lẫn ngoài trường, ở Học Viện hay trong Người Roya đều có không ít bạn bè và người ủng hộ.","Tin tức tổng hợp gần đây cho thấy bạn học {PlayerName} khá có danh tiếng cả trong lẫn ngoài trường, ở Học viện hay trong Người Roya đều có không ít bạn bè và người ủng hộ.","Tin tức tổng hợp gần đây cho thấy bạn học {PlayerName} khá có danh tiếng cả trong lẫn ngoài trường, ở Học viện hay trong Người Roya đều có không ít bạn bè và người ủng hộ.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJST_47_4,AYJJST_47_4,别吹牛了，我的摩托特技可是跟另一位虚诞虫骑士学的！,"Yeah, right. Well, I learned my moves from the other Voidworm Rider!",大きく出たな！俺だって、もう一人のヴォイドワームライダー直伝なんだぞ！,"Bớt khoác lác đi, kỹ năng đặc biệt của tớ là học từ một Kỵ sĩ Trùng Hư Đản khác đó!","Bớt khoác lác đi, kỹ năng đặc biệt của tớ là học từ một Kỵ sĩ Sâu Hư Không khác đó!","Bớt khoác lác đi, kỹ năng đặc biệt của tớ là học từ một Kỵ sĩ Sâu Hư Không khác đó!",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJWD_1_6,AYJJWD_1_6,好的，科考进度一切顺利，除了巴达还在封存地，其他孩子现在都跟着各自的科考小组回到了基站。,Thank you. The expedition fares well. Most of the little ones have returned with their teams. Bada remains in the Sealed Fissure to complete its task.,ありがとうございます。フィールドワークは順調で、まだ封印の地にいるバダン以外の子たちは、みんなそれぞれのチームと一緒に基地へ戻ってきています。,"Cảm ơn cậu, tiến độ Khảo Sát Khoa Học mọi thứ đều thuận lợi, ngoại trừ Bada vẫn còn ở Phong Tồn Địa (Phong Tồn), các đứa nhỏ khác hiện tại đều đã theo nhóm khảo sát của mình quay về trạm căn cứ rồi.","Cảm ơn cậu, tiến độ Khảo Sát Khoa học mọi thứ đều thuận lợi, ngoại trừ Bada vẫn còn ở Phong Tồn Địa, các đứa nhỏ khác hiện tại đều đã theo nhóm khảo sát của mình quay về trạm căn cứ rồi.","Cảm ơn cậu, tiến độ Khảo Sát Khoa học mọi thứ đều thuận lợi, ngoại trừ Bada vẫn còn ở Phong Tồn Địa, các đứa nhỏ khác hiện tại đều đã theo nhóm khảo sát của mình quay về trạm căn cứ rồi.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
part03,lang_multi_text.db||MultiText||AYJJWD_2_12,AYJJWD_2_12,我想从这次科考活动入手，采访跟随科考小队行动的孩子们，写一篇文章投稿给《潮汐地理》。,"I want to start with this expedition. Interview the little ones. The research teams they work with. Then, I will write an article and submit it to ""Wutherium Geographic.""",今回のフィールドワークをきっかけに、調査チームと行動を共にしている人たちにインタビューをして、記事を書き、『潮汐ジオグラフィック』に投稿したいんです。,"Mình muốn bắt đầu từ sự kiện Khảo Sát Khoa Học lần này, phỏng vấn những đứa nhỏ đi theo Đội nghiên cứu hành động, viết một bài gửi cho 《Địa lý Thủy triều》.","Mình muốn bắt đầu từ sự kiện Khảo Sát Khoa học lần này, phỏng vấn những đứa nhỏ đi theo Đội nghiên cứu hành động, viết một bài gửi cho 《Địa lý Thủy triều》.","Mình muốn bắt đầu từ sự kiện Khảo Sát Khoa học lần này, phỏng vấn những đứa nhỏ đi theo Đội nghiên cứu hành động, viết một bài gửi cho 《Địa lý Thủy triều》.",QC đồng bộ xuyên part: tên/thuật ngữ/casing/voice theo source và khóa dự án.
